house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_embod_life,kgCO2_total_life
Mod,H1,Real,CH,Hlow,R,NA,NA,12.5,NA,NA,17407.2528485,162021.093872,1661.6470585,19068.899907
Mod,H1,Real,CH,Hlow,Rb,NA,NA,4.5,NA,NA,6159.9771116,51742.477776,1107.7647064,7267.741818
Mod,H1,Real,CH,Hlow,Rl,NA,NA,8,NA,NA,11247.2757362,110278.616096,553.8823529800001,11801.158089179999
Mod,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,1404.1194282,18751.5341552,1394.4296179,2798.5490461
Mod,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,8,NA,904.88105518,12005.883610600002,1040.5448504,1945.42590558
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2928.5982713000003,43915.977644,4593.3705884,7521.9688597
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,3084.1605254,46847.902749999994,4593.3705884,7677.5311138
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,3268.1144344,49935.73211,4593.3705884,7861.4850228
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2397.0224193999998,35951.770118,3874.7823532,6271.8047726
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2520.6031698,38474.207793999994,3874.7823532,6395.385523000001
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2669.9023658,41124.463534,3874.7823532,6544.684719000001
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2923.0048503,43894.127904,3843.3705882,6766.375438499999
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,3080.0428489,47002.558284,3843.3705882,6923.4134371
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,3265.1792294,50252.399846,3843.3705882,7108.5498176
Mod,Nom,Ideal,AK,Hhigh,R,NA,NA,12,NA,NA,5579.7261763,74591.237248,1661.6470585,7241.373234799999
Mod,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,1884.95097121,25454.050929999998,1107.7647064,2992.71567761
Mod,Nom,Ideal,AK,Hhigh,Rl,NA,NA,8,NA,NA,3694.7752056,49137.18634000001,553.8823529800001,4248.65755858
Mod,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2224.60129765,18751.5341552,1394.4296179,3619.03091555
Mod,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,8,NA,1374.04782329,12005.883610600002,1040.5448504,2414.59267369
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,4360.9566872,43915.977644,4593.3705884,8954.3272756
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,4537.9384489,46847.902749999994,4593.3705884,9131.309037300001
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,4745.1874894,49935.73211,4593.3705884,9338.5580778
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3650.9700784,35951.770118,3874.7823532,7525.7524316
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3793.7027347,38474.207793999994,3874.7823532,7668.4850879000005
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3968.3664292000003,41124.463534,3874.7823532,7843.1487824000005
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,4388.9470358,43894.127904,3843.3705882,8232.317624
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,4567.7818563,47002.558284,3843.3705882,8411.1524445
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4780.3898001,50252.399846,3843.3705882,8623.7603883
Mod,Nom,Ideal,AK,Hlow,R,NA,NA,12,NA,NA,8831.686388,74591.237248,1661.6470585,10493.3334465
Mod,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,3218.1986977,25454.050929999998,1107.7647064,4325.9634041
Mod,Nom,Ideal,AK,Hlow,Rl,NA,NA,8,NA,NA,5613.4876897,49137.18634000001,553.8823529800001,6167.370042680001
Mod,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,5246.4296951,68978.44129,2163.2180119,7409.647707
Mod,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,9,NA,2367.5239001,31557.408124,1147.2006975,3514.7245976
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,8095.3561822,114020.97445200001,5399.1205884,13494.4767706
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,8266.8505817,117093.821856,5399.1205884,13665.971170100001
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,8461.468780700001,120294.88497399999,5399.1205884,13860.589369100002
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,7747.7108766,109573.77992,4199.1205883,11946.8314649
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,7903.6090441,112636.270802,4199.1205883,12102.7296324
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,8084.7869664,115838.784446,4199.1205883,12283.9075547
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,7907.7566644,111420.01156,4649.1205882,12556.8772526
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,8066.6664222,114471.832112,4649.1205882,12715.7870104
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,8251.1884926,117669.14302,4649.1205882,12900.309080800002
Mod,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,17838.8398081,240321.65696,1661.6470585,19500.4868666
Mod,Nom,Ideal,CH,Hhigh,Rb,NA,NA,6.5,NA,NA,8374.0261597,111234.337258,1107.7647064,9481.7908661
Mod,Nom,Ideal,CH,Hhigh,Rl,NA,NA,9,NA,NA,9464.8136477,129087.31981199999,553.8823529800001,10018.69600068
Mod,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,7550.481950699999,68978.44129,2163.2180119,9713.6999626
Mod,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,9,NA,3238.9063036,31557.408124,1147.2006975,4386.107001099999
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,11540.987532699999,114020.97445200001,5399.1205884,16940.1081211
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,11734.7327872,117093.821856,5399.1205884,17133.8533756
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,11952.8440692,120294.88497399999,5399.1205884,17351.9646576
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,11136.2605723,109573.77992,4199.1205883,15335.3811606
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,11316.3782932,112636.270802,4199.1205883,15515.4988815
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,11526.621502599999,115838.784446,4199.1205883,15725.7420909
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,11318.2047873,111420.01156,4649.1205882,15967.3253755
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,11500.437430599999,114471.832112,4649.1205882,16149.558018799999
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,11711.6911828,117669.14302,4649.1205882,16360.811771
Mod,Nom,Ideal,CH,Hlow,R,NA,NA,15.5,NA,NA,25697.199942,240321.65696,1661.6470585,27358.847000499998
Mod,Nom,Ideal,CH,Hlow,Rb,NA,NA,6.5,NA,NA,12606.440802,111234.337258,1107.7647064,13714.205508399999
Mod,Nom,Ideal,CH,Hlow,Rl,NA,NA,9,NA,NA,13090.759141300001,129087.31981199999,553.8823529800001,13644.64149428
Mod,Nom,Real,AK,Hhigh,HP,NA,NA,NA,11,NA,1288.40410397,16819.9886888,1394.4296179,2682.83372187
Mod,Nom,Real,AK,Hhigh,HPl,NA,NA,NA,8,NA,906.45017663,12030.230258200001,1040.5448504,1946.99502703
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2769.4062955,41283.08382,4593.3705884,7362.7768839
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2924.4501726,44210.786928,4593.3705884,7517.820761
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,3108.0112587,47297.531402,4593.3705884,7701.3818470999995
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2245.5011372999998,33432.62835,3874.7823532,6120.2834905
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2368.8031566,35955.137195999996,3874.7823532,6243.5855098
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2519.0186345,38607.985086,3874.7823532,6393.8009877
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2759.3575544,41141.57531,3843.3705882,6602.7281426
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2917.1900345999998,44249.748972,3843.3705882,6760.5606228
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,3102.4710896,47498.560956,3843.3705882,6945.8416778
Mod,Nom,Real,AK,Hhigh,R,NA,NA,12,NA,NA,5170.1930971,67646.01553599999,1661.6470585,6831.8401556
Mod,Nom,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,1468.63279775,18404.28744,1107.7647064,2576.39750415
Mod,Nom,Real,AK,Hhigh,Rl,NA,NA,8,NA,NA,3701.560299,49241.728096000006,553.8823529800001,4255.44265198
Mod,Nom,Real,AK,Hlow,HP,NA,NA,NA,11,NA,1977.99671797,16819.9886888,1394.4296179,3372.42633587
Mod,Nom,Real,AK,Hlow,HPl,NA,NA,NA,8,NA,1376.82344469,12030.230258200001,1040.5448504,2417.36829509
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,4024.9764228999998,41283.08382,4593.3705884,8618.3470113
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,4200.3445797,44210.786928,4593.3705884,8793.7151681
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,4408.0104855,47297.531402,4593.3705884,9001.3810739
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3333.4294631000002,33432.62835,3874.7823532,7208.2118163000005
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3476.5440993,35955.137195999996,3874.7823532,7351.3264525
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3651.841218,38607.985086,3874.7823532,7526.6235712
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,4041.2335974999996,41141.57531,3843.3705882,7884.6041857
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,4220.9577337,44249.748972,3843.3705882,8064.3283219
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4433.9648278,47498.560956,3843.3705882,8277.335416
Mod,Nom,Real,AK,Hlow,R,NA,NA,12,NA,NA,7945.8370376,67646.01553599999,1661.6470585,9607.4840961
Mod,Nom,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,2320.3658372,18404.28744,1107.7647064,3428.1305436000002
Mod,Nom,Real,AK,Hlow,Rl,NA,NA,8,NA,NA,5625.4712004,49241.728096000006,553.8823529800001,6179.35355338
Mod,Nom,Real,CH,Hhigh,HP,NA,NA,NA,15.5,NA,4286.8015758,54616.554542000005,2163.2180119,6450.019587700001
Mod,Nom,Real,CH,Hhigh,HPl,NA,NA,NA,9,NA,2388.9843584,31831.808756,1147.2006975,3536.1850559
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,6833.2999019,95064.503952,5399.1205884,12232.420490299999
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,7004.6637017,98125.152026,5399.1205884,12403.7842901
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,7198.690802,101328.316628,5399.1205884,12597.8113904
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,6477.7891437,90621.898928,4199.1205883,10676.909732
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,6630.4202853,93681.472764,4199.1205883,10829.540873599999
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,6813.406991,96882.06884400001,4199.1205883,11012.5275793
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,6640.9745473,92477.343882,4649.1205882,11290.0951355
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,6800.8734995,95520.11623000001,4649.1205882,11449.9940877
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,6984.1530199,98710.57999,4649.1205882,11633.2736081
Mod,Nom,Real,CH,Hhigh,R,NA,NA,15.5,NA,NA,14973.9698433,196353.645422,1661.6470585,16635.6169018
Mod,Nom,Real,CH,Hhigh,Rb,NA,NA,6.5,NA,NA,5454.3283005,66515.252408,1107.7647064,6562.093006900001
Mod,Nom,Real,CH,Hhigh,Rl,NA,NA,9,NA,NA,9519.6415434,129838.393014,553.8823529800001,10073.523896379998
Mod,Nom,Real,CH,Hlow,HP,NA,NA,NA,15.5,NA,5920.8847477,54616.554542000005,2163.2180119,8084.1027596
Mod,Nom,Real,CH,Hlow,HPl,NA,NA,NA,9,NA,3269.50837,31831.808756,1147.2006975,4416.7090675
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,9437.5502937,95064.503952,5399.1205884,14836.6708821
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,9629.493498,98125.152026,5399.1205884,15028.6140864
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,9849.014244,101328.316628,5399.1205884,15248.1348324
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,9030.175795899999,90621.898928,4199.1205883,13229.296384199999
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,9207.418535,93681.472764,4199.1205883,13406.539123300001
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,9418.093568100001,96882.06884400001,4199.1205883,13617.214156400001
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,9213.4262339,92477.343882,4649.1205882,13862.546822100001
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,9395.9389154,95520.11623000001,4649.1205882,14045.059503600001
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,9607.8071842,98710.57999,4649.1205882,14256.927772400002
Mod,Nom,Real,CH,Hlow,R,NA,NA,15.5,NA,NA,20796.7381473,196353.645422,1661.6470585,22458.385205799997
Mod,Nom,Real,CH,Hlow,Rb,NA,NA,6.5,NA,NA,7627.20354,66515.252408,1107.7647064,8734.9682464
Mod,Nom,Real,CH,Hlow,Rl,NA,NA,9,NA,NA,13169.5346054,129838.393014,553.8823529800001,13723.41695838
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,262.34730493,5154.6348634000005,517.64705883,779.9943637599999
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,388.65379477,7616.4832656,517.64705883,906.3008536
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,544.25663454,10419.6996002,647.05882351,1191.31545805
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,724.37414396,13973.2926652,841.1764706399999,1565.5506145999998
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,864.11879228,16450.741648,841.1764706399999,1705.29526292
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,273.05792178999997,5350.1882324,582.35294117,855.41086296
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,399.39819532,7814.725527400001,582.35294117,981.75113649
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,562.03124157,10741.838091599999,679.4117646799999,1241.44300625
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,755.2306354899999,14547.426271400001,905.8823529800001,1661.11298847
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,896.50412935,17024.6894246,905.8823529800001,1802.38648233
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,333.81362084,5154.6348634000005,517.64705883,851.46067967
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,495.11004994,7616.4832656,517.64705883,1012.7571087700001
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,691.98375861,10419.6996002,647.05882351,1339.0425821200001
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,903.38851628,13973.2926652,841.1764706399999,1744.56498692
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,1061.12169006,16450.741648,841.1764706399999,1902.2981607
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,347.10625169,5350.1882324,582.35294117,929.45919286
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,508.58172619,7814.725527400001,582.35294117,1090.93466736
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,714.37153927,10741.838091599999,679.4117646799999,1393.78330395
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,944.70691193,14547.426271400001,905.8823529800001,1850.58926491
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,1102.61407767,17024.6894246,905.8823529800001,2008.49643065
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,291.9505536,5605.1890532,517.64705883,809.59761243
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,427.30174832,8205.8074736,517.64705883,944.94880715
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,597.98996033,11221.736948400001,647.05882351,1245.04878384
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,799.6598528100001,15115.6820738,841.1764706399999,1640.83632345
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,947.55409452,17710.6248396,841.1764706399999,1788.73056516
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,305.57916568,5837.3417739999995,582.35294117,887.9321068500001
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,440.9416675,8441.571945400001,582.35294117,1023.29460867
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,619.8489847,11603.161713000001,679.4117646799999,1299.2607493799999
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,837.44612145,15798.5088712,905.8823529800001,1743.32847443
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,986.09365499,18398.6962632,905.8823529800001,1891.97600797
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,371.47528540999997,5605.1890532,517.64705883,889.12234424
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,544.11605501,8205.8074736,517.64705883,1061.76311384
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,760.76233897,11221.736948400001,647.05882351,1407.82116248
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,999.66156196,15115.6820738,841.1764706399999,1840.8380326
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,1165.16511904,17710.6248396,841.1764706399999,2006.34158968
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,388.16696296,5837.3417739999995,582.35294117,970.51990413
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,560.85486867,8441.571945400001,582.35294117,1143.20780984
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,787.9200730599999,11603.161713000001,679.4117646799999,1467.3318377399999
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,1047.9843959099999,15798.5088712,905.8823529800001,1953.86674889
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,1214.05421289,18398.6962632,905.8823529800001,2119.93656587
NA,NA,NA,NA,Hhigh,NA,R,1,NA,3,135,1109.0985507999999,22215.6,323.52941181,1432.62796261
NA,NA,NA,NA,Hhigh,NA,R,2,NA,3,135,1641.43353946,32698.6,323.52941181,1964.96295127
NA,NA,NA,NA,Hhigh,NA,R,3,NA,3,180,2296.2689032,44627,414.11764702,2710.3865502199997
NA,NA,NA,NA,Hhigh,NA,R,4,NA,3,300,3059.0651384000003,60086.399999999994,647.05882351,3706.12396191
NA,NA,NA,NA,Hhigh,NA,R,5,NA,3,300,3654.8247219,70590.3,647.05882351,4301.88354541
NA,NA,NA,NA,Hhigh,NA,Ro,1,NA,3,162,1156.84317299,23084.6,388.23529414999996,1545.0784671400002
NA,NA,NA,NA,Hhigh,NA,Ro,2,NA,3,162,1685.61986393,33552.2,388.23529414999996,2073.85515808
NA,NA,NA,NA,Hhigh,NA,Ro,3,NA,3,216,2371.2111473,46043.8,517.64705883,2888.85820613
NA,NA,NA,NA,Hhigh,NA,Ro,4,NA,3,360,3196.4449752,62638.399999999994,672.94117649,3869.38615169
NA,NA,NA,NA,Hhigh,NA,Ro,5,NA,3,360,3791.0008338999996,73131.3,672.94117649,4463.942010389999
NA,NA,NA,NA,Hlow,NA,R,1,NA,3,135,1402.07759869,22215.6,323.52941181,1725.6070105000001
NA,NA,NA,NA,Hlow,NA,R,2,NA,3,135,2085.09420986,32698.6,323.52941181,2408.62362167
NA,NA,NA,NA,Hlow,NA,R,3,NA,3,180,2906.1027559,44627,414.11764702,3320.2204029199997
NA,NA,NA,NA,Hlow,NA,R,4,NA,3,300,3800.6909307,60086.399999999994,647.05882351,4447.74975421
NA,NA,NA,NA,Hlow,NA,R,5,NA,3,300,4457.48142445,70590.3,647.05882351,5104.540247960001
NA,NA,NA,NA,Hlow,NA,Ro,1,NA,3,162,1458.29028838,23084.6,388.23529414999996,1846.52558253
NA,NA,NA,NA,Hlow,NA,Ro,2,NA,3,162,2138.75001664,33552.2,388.23529414999996,2526.98531079
NA,NA,NA,NA,Hlow,NA,Ro,3,NA,3,216,2995.70384445,46043.8,517.64705883,3513.35090328
NA,NA,NA,NA,Hlow,NA,Ro,4,NA,3,360,3966.9725749,62638.399999999994,672.94117649,4639.91375139
NA,NA,NA,NA,Hlow,NA,Ro,5,NA,3,360,4621.5346099,73131.3,672.94117649,5294.4757863899995
